customer_id,name,phone,registration_date,city,quartier,loyalty_score,profile
CUST10342,DENISE TEGUIA,696637649,2022-11-21,Douala,Akwa,16.0,Actif
CUST11312,RÉGINE SIDIBE,699991136,2022-11-21,Douala,Deido,54.8,Actif
CUST11854,Sandrine AKONO,620952896,2022-11-21,Yaounde,Etoudi,43.46415432929565,Actif
CUST11793,AKONO Saidou,631776452,2022-11-22,Douala,New-Bell,51.4,Actif
CUST11111,Stanislas hassan,614968688,2022-11-22,Yaounde,Messa,43.1,Actif
CUST11729,Christian BALDE,696879854,2022-11-22,Yaounde,Obili,73.8,Actif
CUST11494,FLORENT MBOCK,625419645,2022-11-22,Douala,Beedi,7.0,Actif
CUST12041,Didier BILONG,670387584,2022-11-25,Bafoussam,Mossap,60.5,Actif
CUST17134,nkolo Ibrahim,617869910,2022-11-26,Douala,Mboppi,52.6,Actif
CUST10449,NJIEMOUN Rodrigue,615197528,2022-11-27,Douala,Logbessou,100.0,Actif
CUST10641,MINLO Christelle,674019136,2022-11-27,Bafoussam,Fomekoua,37.8,Actif
CUST11225,Armel CISSE,657287718,2022-11-28,Yaounde,Mvog-Mbi,54.8,Actif
CUST10454,Constant MBASSI,656930359,2022-11-29,Douala,Deido,38.0,Actif
CUST17180,Boubacar BALDE,610054484,2022-12-01,Yaounde,Mvog-Mbi,48.0,Actif
CUST11990,MFOU Constant,621087928,2022-12-02,Bafoussam,Bamougoum,43.46415432929565,Inactif / Occasionnel
CUST10136,Josephine ABENA,672820592,2022-12-02,Yaounde,Essos,43.6,Actif
CUST10778,Christelle LOBE,686483924,2022-12-03,Bafoussam,Djeleng,70.7,Actif
CUST10014,SIDIBE Pierre,622575562,2022-12-03,Bafoussam,Djeleng,50.4,Actif
CUST11142,FLORE MONGO,692874006,2022-12-03,Douala,Cité des Palmiers,15.3,Actif
CUST10881,Isabelle essama,687446468,2022-12-06,Douala,Yassa,10.2,Actif
CUST17181,sylvain belinga,691415657,2022-12-07,Yaounde,Bastos,38.1,Actif
CUST11678,TAMBA Denise,671974027,2022-12-08,Douala,PK12,38.9,Inactif / Occasionnel
CUST10614,Carine TCHAMBA,641473195,2022-12-10,Douala,Ngodi-Bakoko,53.5,Actif
CUST10733,Lydie BOUKAR,694187049,2022-12-12,Douala,Nkolmesseng,40.7,Actif
CUST11825,Didier ABENA,643554863,2022-12-12,Douala,Yassa,42.4,Inactif / Occasionnel
CUST17263,BOUBACAR NGOUFO,646855845,2022-12-13,Douala,Deido,65.3,Actif
CUST10006,Yvette NKOLO,628728463,2022-12-14,Bafoussam,Tamdja,27.4,Actif
CUST10617,Astride ndongo,652910691,2022-12-14,Douala,Bonabéri,43.2,Inactif / Occasionnel
CUST11654,Alain TSIMI,685663295,2022-12-14,Bafoussam,Famla,46.8,Inactif / Occasionnel
CUST11329,Modibo SOW,641690501,2022-12-18,Bafoussam,Ngouache,61.0,Actif
CUST10636,Laurent KONE,662274692,2022-12-21,Douala,Ndokotti,60.7,Actif
CUST11480,MFOU Hervé,651936181,2022-12-22,Douala,Yassa,8.1,Actif
CUST10071,Ibrahim DJOUMESSI,631831063,2022-12-23,Yaounde,Ngoa-Ekele,43.5,Actif
CUST10241,SIDIBE Sandrine,623009833,2022-12-25,Douala,Bonabéri,58.8,Actif
CUST11326,SUZANNE TEGUIA,639161443,2022-12-27,Douala,Yassa,35.6,Actif
CUST11808,NADÈGE FOMEKONG,642100652,2022-12-28,Douala,PK12,47.6,Actif
CUST17374,laure MINLO,654446182,2022-12-28,Yaounde,Briqueterie,78.9,Actif
CUST10484,Joël NDONGO,668571795,2022-12-30,Douala,Ngodi-Bakoko,25.7,Actif
CUST11864,Rodrigue AMOUGOU,615140967,2022-12-31,Douala,Makepe,62.9,Actif
CUST11070,Laure NKUISSI,678214937,2023-01-01,Douala,Kotto,15.7,Actif
CUST12032,MARCEL ASSOUMOU,641674763,2023-01-02,Yaounde,Tsinga,38.2,Actif
CUST10765,Raoul BELLO,682232344,2023-01-04,Douala,Beedi,38.8,Actif
CUST11384,BOUBACAR DOUMBIA,627013243,2023-01-05,Yaounde,Elig-Edzoa,100.0,Actif
CUST11908,Laurent ONANA,642287985,2023-01-05,Douala,Kotto,14.3,Actif
CUST10957,SIDIBE Fatoumata,672907576,2023-01-06,Douala,Bonanjo,89.2,Inactif / Occasionnel
CUST10284,Nadine KOUAM,632097220,2023-01-06,Douala,Ndokotti,60.8,Actif
CUST10036,TRAORE Edith,655176955,2023-01-06,Douala,Beedi,38.0,Actif
CUST11118,Stéphane NKUISSI,623383077,2023-01-06,Yaounde,Briqueterie,13.9,Actif
CUST11289,Flore DIALLO,691883846,2023-01-07,Yaounde,Mendong,6.1,Actif
CUST10122,Mariama ALI,678387461,2023-01-08,Bafoussam,Famla,44.3,Actif
CUST11437,Marcel kenfack,697364555,2023-01-08,Bafoussam,Famla,77.0,Actif
CUST10875,Didier HASSAN,674119726,2023-01-08,Yaounde,Ngoa-Ekele,48.7,Actif
CUST10945,Solange kouyate,629997018,2023-01-08,Yaounde,Nlongkak,37.6,Actif
CUST11690,Denise ESSAMA,661604364,2023-01-09,Yaounde,Bastos,34.7,Actif
CUST10059,Ibrahim mahamadou,616150444,2023-01-09,Bafoussam,Fomekoua,4.5,Actif
CUST10054,Gustave ESSOH,693016315,2023-01-10,Douala,Ndog-Bong,30.0,Actif
CUST11903,NKOUAM Lydie,649093864,2023-01-10,Yaounde,Ngoa-Ekele,18.5,Actif
CUST11269,Christelle MBOA,622120246,2023-01-12,Douala,Makepe,64.2,Actif
CUST11680,MOUSSA NKOLO,615047559,2023-01-13,Yaounde,Briqueterie,37.3,Actif
CUST11822,NADÈGE MBOCK,636802975,2023-01-13,Bafoussam,Tougang,61.4,Actif
CUST11074,Suzanne KONE,665692629,2023-01-13,Yaounde,Etoudi,77.5,Inactif / Occasionnel
CUST10901,Fatoumata NDONGO,649910061,2023-01-15,Bafoussam,Ngouache,23.9,Actif
CUST11060,Sandrine FEUDJIO,665766169,2023-01-16,Bafoussam,Bamougoum,65.6,Inactif / Occasionnel
CUST11612,ALINE MBASSI,671753160,2023-01-16,Yaounde,Briqueterie,47.3,Actif
CUST11795,Isabelle bello,693851247,2023-01-18,Bafoussam,Lekie,30.9,Actif
CUST11303,Rodrigue MBARGA,676118957,2023-01-19,Douala,Makepe,18.7,Actif
CUST10728,Abdou tchiemegni,660372847,2023-01-19,Douala,Ndokotti,100.0,Actif
CUST10572,Nadège traore,629806690,2023-01-20,Bafoussam,Tougang,66.7,Actif
CUST10830,BALENG Thierry,643742830,2023-01-20,Douala,Ndogpassi,45.0,Actif
CUST12077,Aïcha FOFANA,621783073,2023-01-21,Douala,Nyalla,29.9,Actif
CUST10883,AURELIE TSIMI,617195288,2023-01-22,Douala,Nkolmesseng,34.4,Actif
CUST11275,HERVÉ OBAMA,671040347,2023-01-22,Yaounde,Emana,15.2,Actif
CUST10539,GASTON BALENG,638682516,2023-01-22,Douala,Ndokotti,64.2,Actif
CUST10562,Marie NJOH,619774839,2023-01-23,Douala,Bonapriso,8.3,Actif
CUST11409,Alain EBOUELE,667213476,2023-01-23,Yaounde,Melen,100.0,Actif
CUST10647,Patrick ISSA,682238741,2023-01-24,Douala,Bonamoussadi,57.7,Actif
CUST10310,Abdou MAHAMADOU,631130263,2023-01-26,Douala,Bonamoussadi,43.46415432929565,Actif
CUST11883,Gisèle BELINGA,641895531,2023-01-26,Yaounde,Messa,100.0,Actif
CUST12029,Astride marouf,614670638,2023-01-26,Douala,PK12,51.1,Actif
CUST11082,NGUEFACK Baudouin,687835998,2023-01-26,Douala,Bali,33.3,Actif
CUST12047,Marie TSIMI,628481124,2023-01-26,Douala,Ngodi-Bakoko,30.0,Actif
CUST11201,GHISLAIN EPEE,650550084,2023-01-27,Bafoussam,Ngouache,17.3,Actif
CUST10874,FOFANA Gaston,643887075,2023-01-28,Douala,Ndogpassi,56.2,Actif
CUST17186,jean ISSA,688561612,2023-01-29,Douala,Mboppi,16.6,Actif
CUST10154,Aurelie NGWA,633978249,2023-01-29,Douala,Bonapriso,20.3,Actif
CUST11418,Aïcha ngoufo,618815720,2023-01-29,Bafoussam,Baham-Route,17.9,Actif
CUST11230,Aminata TALLA,643638559,2023-01-29,Yaounde,Biyem-Assi,38.7,Actif
CUST10806,BARKA Estelle,696691619,2023-01-29,Yaounde,Madagascar,89.4,Actif
CUST11894,Franck CAMARA,677085942,2023-01-31,Douala,Nkolmesseng,43.46415432929565,Actif
CUST12062,CONSTANT BIKELE,625805613,2023-01-31,Bafoussam,Fomekoua,23.0,Actif
CUST10964,Céline FOUDA,668755000,2023-02-01,Bafoussam,Centre Ville,95.4,Actif
CUST10632,Marlène FEZE,665804273,2023-02-02,Douala,Bonanjo,43.46415432929565,Actif
CUST10899,NDOUMBE Mireille,670467027,2023-02-02,Yaounde,Efoulan,35.0,Actif
CUST10117,Vanessa NDOUMBE,688320463,2023-02-03,Bafoussam,Fomekoua,48.0,Actif
CUST10174,PROSPER BALDE,658718453,2023-02-03,Yaounde,Obili,37.8,Actif
CUST10138,Paul GARBA,643744231,2023-02-04,Douala,Village,43.46415432929565,Actif
CUST11912,Joël EKOTTO,699170406,2023-02-04,Douala,Bonapriso,65.3,Actif
CUST10300,Joël HASSAN,687736262,2023-02-05,Douala,Makepe,12.0,Actif
CUST10167,Pauline TCHAMBA,681182864,2023-02-07,Yaounde,Elig-Edzoa,32.3,Actif
CUST10747,MARGOT TCHAMBA,677908907,2023-02-08,Yaounde,Bastos,46.7,Actif
CUST12092,Prosper WAMBA,626288992,2023-02-09,Douala,Cité des Palmiers,46.5,Actif
CUST17347,Christian ESSAMA,613619375,2023-02-11,Yaounde,Biyem-Assi,100.0,Inactif / Occasionnel
CUST10199,Sandrine KOUYATE,663551839,2023-02-11,Douala,New-Bell,44.5,Actif
CUST10354,SOPHIE MENDO,638609087,2023-02-11,Douala,New-Bell,21.0,Actif
CUST10592,Céline KOLLO,652587010,2023-02-11,Yaounde,Etoudi,18.1,Actif
CUST10061,FEZE Ghislain,640587988,2023-02-12,Douala,PK8,30.3,Actif
CUST10517,Paul kouyate,635748341,2023-02-12,Douala,Cité des Palmiers,55.1,Actif
CUST11078,Raoul NKOLO,610344303,2023-02-12,Douala,Nyalla,15.6,Inactif / Occasionnel
CUST11966,Romain SANGARE,673538641,2023-02-14,Douala,Akwa,44.8,Actif
CUST10126,Alexis kone,624716857,2023-02-15,Yaounde,Etoudi,43.46415432929565,Inactif / Occasionnel
CUST11242,Guy nkolo,658970845,2023-02-15,Douala,Ngodi-Bakoko,22.1,Actif
CUST11814,Modibo DIALLO,669135982,2023-02-16,Douala,Deido,72.7,Actif
CUST10629,Thierry ndikum,654410148,2023-02-17,Bafoussam,Tamdja,81.5,Actif
CUST11820,CÉLINE BILONG,666191704,2023-02-17,Douala,Bali,29.7,Actif
CUST11239,Pierre nkodo,669166287,2023-02-17,Douala,Makepe,100.0,Actif
CUST11965,THIERRY ABENA,682884346,2023-02-18,Yaounde,Biyem-Assi,43.46415432929565,Actif
CUST10111,Sandrine wamba,643101783,2023-02-18,Douala,Ngodi-Bakoko,43.5,Actif
CUST11514,BOUBACAR NDONGO,610819505,2023-02-19,Yaounde,Nkomo,68.5,Actif
CUST11669,Joëlle TCHOUPO,694743076,2023-02-21,Douala,New-Bell,9.4,Actif
CUST11449,Stéphane MVONDO,651949529,2023-02-23,Douala,Ndokotti,58.1,Actif
CUST10773,TCHAMBA Nadine,621631697,2023-02-23,Douala,Bonamoussadi,33.0,Actif
CUST11246,BELLO Aurelie,653851498,2023-02-23,Bafoussam,Fomekoua,21.3,Actif
CUST10682,Aïcha DOUMBIA,638408562,2023-02-25,Yaounde,Melen,50.5,Actif
CUST11015,Luc DJOKAM,664247457,2023-02-26,Yaounde,Emana,20.9,Inactif / Occasionnel
CUST11033,THIERRY ASSOUMOU,683715012,2023-02-27,Bafoussam,Ngouache,10.2,Actif
CUST11127,Christian ATEBA,673013961,2023-02-28,Douala,Nkolmesseng,54.4,Actif
CUST10996,Khadija NKODO,654735895,2023-03-01,Douala,Cité des Palmiers,43.46415432929565,Actif
CUST10662,Boubacar ONANA,672732043,2023-03-02,Douala,Kotto,72.1,Actif
CUST17360,Hervé NDOUMBE,675437844,2023-03-04,Douala,Bonapriso,70.5,Actif
CUST10414,Laurent TSIMI,614835614,2023-03-05,Douala,Yassa,45.8,Actif
CUST11855,Viviane FEZE,660319927,2023-03-05,Yaounde,Mvog-Mbi,71.6,Actif
CUST12031,BALDE Marlène,619023909,2023-03-05,Yaounde,Bastos,47.2,Actif
CUST10670,Constant BILONG,698986321,2023-03-05,Douala,PK8,53.0,Actif
CUST11664,DJOKAM Sandrine,630261159,2023-03-06,Yaounde,Mimboman,65.3,Actif
CUST11107,VIVIANE TAKAM,699078806,2023-03-06,Douala,Deido,47.9,Actif
CUST10268,Aminata diboti,669476001,2023-03-08,Yaounde,Etoudi,33.7,Actif
CUST10357,BILONG Isabelle,627778019,2023-03-10,Douala,Nyalla,81.9,Actif
CUST17348,Marie GARBA,640158366,2023-03-11,Douala,Beedi,44.3,Actif
CUST10868,MARIE BARKA,673001391,2023-03-11,Bafoussam,Djeleng,41.1,Actif
CUST10678,ERIC SIDIBE,616749089,2023-03-12,Douala,Logbessou,26.9,Actif
CUST10009,Raoul NDJOCK,621668732,2023-03-13,Douala,Bonanjo,42.8,Actif
CUST10856,Bernard FOTSO,646817443,2023-03-13,Yaounde,Etoudi,19.9,Actif
CUST10349,Hawa EKOTTO,693370583,2023-03-13,Douala,Kotto,15.0,Inactif / Occasionnel
CUST10381,Alain KOUYATE,630863865,2023-03-14,Douala,Ndog-Bong,44.5,Actif
CUST10953,Joëlle BILONG,686397676,2023-03-14,Douala,Bonapriso,32.5,Actif
CUST17332,Régine TALLA,664520614,2023-03-15,Douala,Bepanda,16.1,Actif
CUST11473,DJENEBA KEITA,665137801,2023-03-15,Douala,Akwa,71.0,Actif
CUST11226,JOËL NTONGO,639394291,2023-03-17,Yaounde,Etoudi,53.3,Actif
CUST12017,Prosper ISSA,695828117,2023-03-18,Yaounde,Briqueterie,15.4,Actif
CUST11952,Marcel nguefack,628099607,2023-03-19,Douala,Akwa,39.0,Actif
CUST11198,Norbert ESSAMA,666949781,2023-03-20,Douala,Mboppi,40.8,Actif
CUST11179,ALINE ABOUNA,629208935,2023-03-21,Bafoussam,Mossap,15.7,Actif
CUST11857,Jules MONGO,613783268,2023-03-23,Yaounde,Mvog-Mbi,56.1,Actif
CUST17352,TCHOUPO Vanessa,615291208,2023-03-23,Yaounde,Obili,23.7,Actif
CUST11155,ALINE FOUDA,650193656,2023-03-23,Bafoussam,Famla,19.7,Actif
CUST10892,FOTSO Constant,665857931,2023-03-24,Bafoussam,Baham-Route,26.6,Actif
CUST11021,DIALLO Pauline,665465150,2023-03-25,Douala,Nkolmesseng,25.0,Actif
CUST17345,Raoul KAMGA,627738187,2023-03-25,Douala,Bonabéri,21.1,Actif
CUST11727,MBOCK Jules,617028380,2023-03-27,Douala,Yassa,12.7,Actif
CUST10182,MINLO Fatima,675228535,2023-03-27,Bafoussam,Pefura,24.6,Inactif / Occasionnel
CUST11345,Abdou ndongo,696128115,2023-03-29,Douala,PK8,32.8,Actif
CUST10328,Sophie TAKAM,666267415,2023-03-29,Yaounde,Mvog-Mbi,94.5,Inactif / Occasionnel
CUST11816,BALDE Nadège,647818761,2023-03-30,Douala,Bepanda,37.7,Actif
CUST17285,lydie NGONO,660992979,2023-03-30,Bafoussam,Pefura,100.0,Actif
CUST17286,Gisèle CAMARA,626941092,2023-03-31,Bafoussam,Ngouache,42.7,Actif
CUST10336,MARCEL NJOH,699889098,2023-04-01,Douala,Ndokotti,11.3,Actif
CUST10208,Ornella baleng,618593410,2023-04-02,Yaounde,Omnisport,34.6,Inactif / Occasionnel
CUST11097,Ghislain ALI,642051937,2023-04-02,Douala,Mboppi,62.7,Actif
CUST11930,NGAMOURI Gisèle,644044361,2023-04-02,Yaounde,Omnisport,20.1,Actif
CUST10950,Boris BELLO,632269779,2023-04-02,Yaounde,Essos,74.5,Actif
CUST10323,Evelyne mengue,687701200,2023-04-04,Douala,Ndogpassi,15.3,Actif
CUST11492,COLETTE OUMAROU,684660688,2023-04-05,Yaounde,Mvog-Mbi,21.3,Actif
CUST10247,MENGUE Khadija,672682989,2023-04-05,Yaounde,Nlongkak,42.0,Actif
CUST10129,Prosper COULIBALY,631472420,2023-04-06,Douala,Akwa,53.8,Actif
CUST10465,Prosper ndzana,647463522,2023-04-06,Douala,Ngodi-Bakoko,17.9,Inactif / Occasionnel
CUST10887,JEAN IBRAHIM,650780112,2023-04-06,Bafoussam,Baham-Route,55.9,Actif
CUST11203,Ibrahim NTONGO,661632653,2023-04-07,Douala,Bonabéri,43.46415432929565,Actif
CUST10238,Joël NGUEFACK,664634663,2023-04-08,Yaounde,Tsinga,68.1,Actif
CUST11105,BELLO Aminata,661167978,2023-04-09,Douala,Deido,15.8,Inactif / Occasionnel
CUST11251,Gaston ELA,682398083,2023-04-09,Douala,Bonabéri,53.6,Actif
CUST10443,Christian ETOA,699913412,2023-04-10,Bafoussam,Pefura,22.7,Inactif / Occasionnel
CUST11938,BILONG Khadija,623913528,2023-04-10,Yaounde,Mendong,15.0,Actif
CUST10249,Khadija YAYA,697705310,2023-04-11,Douala,Mboppi,76.3,Actif
CUST11499,COULIBALY Ibrahim,685291541,2023-04-12,Yaounde,Etoudi,25.3,Actif
CUST10714,DIALLO Laurent,672415804,2023-04-12,Bafoussam,Djeleng,63.9,Actif
CUST10833,Christiane nkodo,635848226,2023-04-12,Douala,Village,13.6,Actif
CUST11353,FOMEKONG Jean,685776373,2023-04-13,Douala,Ndog-Bong,82.8,Actif
CUST17293,paul KOLLO,680993218,2023-04-13,Yaounde,Nkomo,68.0,Actif
CUST11980,Baudouin EKOTTO,663690013,2023-04-14,Yaounde,Mvog-Mbi,19.6,Actif
CUST10763,MODIBO BIKELE,646249845,2023-04-14,Yaounde,Nkol-Eton,100.0,Actif
CUST11398,COLETTE ETOUNDI,692558242,2023-04-14,Douala,Bonanjo,61.7,Actif
CUST11967,Suzanne NJOH,643999198,2023-04-15,Douala,Akwa,62.9,Actif
CUST11673,Estelle TCHIEMEGNI,617539294,2023-04-15,Yaounde,Mvog-Mbi,70.6,Actif
CUST11204,Rabi djoumessi,674855088,2023-04-17,Douala,Bali,34.0,Actif
CUST11052,Larissa GARBA,671934487,2023-04-17,Douala,Bali,25.4,Inactif / Occasionnel
CUST11848,Wilfried mengue,617148018,2023-04-18,Yaounde,Nkol-Eton,43.46415432929565,Actif
CUST10472,Abdou EKOTTO,613704481,2023-04-20,Yaounde,Emana,22.2,Actif
CUST10934,Mireille MAROUF,641329612,2023-04-20,Douala,Beedi,7.3,Actif
CUST11164,Viviane FOUDA,629538047,2023-04-20,Douala,New-Bell,72.2,Actif
CUST11798,Pierre hassan,615864298,2023-04-21,Douala,Logbessou,24.7,Actif
CUST10116,MAHAMADOU Sandrine,667503414,2023-04-21,Yaounde,Mokolo,43.7,Actif
CUST12096,BARKA Romain,676306502,2023-04-21,Douala,Akwa,62.5,Actif
CUST11603,Moussa DIBOTI,695918360,2023-04-21,Bafoussam,Tamdja,26.8,Actif
CUST10836,Romain SIDIBE,681922443,2023-04-21,Yaounde,Emana,33.9,Inactif / Occasionnel
CUST17306,paul BALDE,616202700,2023-04-22,Yaounde,Nkomo,62.1,Actif
CUST10578,DIALLO Armel,633607110,2023-04-22,Douala,Nyalla,73.0,Actif
CUST10623,Aline TCHOUPO,661410126,2023-04-23,Douala,Bonamoussadi,63.8,Actif
CUST10814,Rabi nkuissi,642655866,2023-04-23,Douala,Ndogpassi,23.6,Actif
CUST11563,MARCEL MBOCK,699541016,2023-04-23,Bafoussam,Centre Ville,50.2,Actif
CUST11979,Mariama EPEE,668646621,2023-04-24,Douala,Bepanda,6.7,Actif
CUST10551,MARIAMA NGOUFO,622534217,2023-04-26,Douala,Village,11.9,Actif
CUST10948,MENGUE Serge,619584466,2023-04-26,Bafoussam,Mossap,46.9,Actif
CUST10931,MAROUF Honoré,647945817,2023-04-27,Yaounde,Madagascar,90.7,Actif
CUST10870,BILONG Lydie,669118721,2023-04-29,Yaounde,Mvog-Mbi,55.5,Actif
CUST11936,Edith ABOUNA,698195059,2023-04-29,Yaounde,Tsinga,17.8,Actif
CUST17304,CHRISTIAN KONE,636772387,2023-04-30,Douala,Bonanjo,17.6,Actif
CUST11596,THIERRY OYONO,671707170,2023-05-01,Bafoussam,Tougang,43.46415432929565,Inactif / Occasionnel
CUST17218,Christelle BARKA,667594492,2023-05-02,Douala,Kotto,20.1,Inactif / Occasionnel
CUST10463,Achille TCHAMBA,647393469,2023-05-04,Yaounde,Emana,55.4,Inactif / Occasionnel
CUST10841,Pierre TCHAMBA,647111151,2023-05-04,Yaounde,Melen,18.6,Actif
CUST10973,Marlène DIBOTI,622257687,2023-05-04,Douala,Bonamoussadi,34.6,Actif
CUST11471,NGANSO Céline,699927658,2023-05-04,Yaounde,Madagascar,29.4,Actif
CUST10847,NTONGO Serge,636054020,2023-05-05,Yaounde,Santa Barbara,34.4,Actif
CUST11622,FOMEKONG Norbert,620555833,2023-05-05,Bafoussam,Ngouache,49.1,Actif
CUST10102,Estelle DIBOTI,638538251,2023-05-05,Yaounde,Messa,30.4,Actif
CUST10890,Chancelle mbassi,625898299,2023-05-05,Douala,Makepe,58.4,Actif
CUST11850,Prosper MONGO,677378254,2023-05-06,Douala,Makepe,33.3,Actif
CUST11594,Romain ndikum,668548403,2023-05-06,Douala,Beedi,14.6,Actif
CUST10365,NDONGO Wilfried,682909480,2023-05-06,Yaounde,Briqueterie,31.8,Inactif / Occasionnel
CUST10533,MARIAMA NGONO,691424737,2023-05-07,Douala,Ndokotti,16.6,Actif
CUST10422,Josephine NKODO,651373735,2023-05-08,Douala,Bali,73.5,Actif
CUST11756,Hawa coulibaly,660557040,2023-05-08,Douala,Bepanda,55.9,Actif
CUST11019,Flore mboa,682825679,2023-05-09,Douala,Bali,32.8,Actif
CUST10599,EKOTTO Aline,631361812,2023-05-09,Yaounde,Briqueterie,23.6,Actif
CUST11976,BAUDOUIN ENGOLO,646670512,2023-05-10,Yaounde,Obili,31.2,Actif
CUST10914,NKODO Viviane,698641164,2023-05-10,Douala,Ndog-Bong,89.1,Actif
CUST11343,BALENG Gaston,698955314,2023-05-11,Bafoussam,Bamougoum,57.1,Actif
CUST17195,ibrahim Gaston,643822301,2023-05-12,Douala,Ngodi-Bakoko,73.6,Actif
CUST10409,MIREILLE COULIBALY,611297845,2023-05-12,Douala,Makepe,36.4,Actif
CUST11352,Régine djoumessi,626901217,2023-05-14,Douala,Bonapriso,67.4,Actif
CUST11998,MAROUF Isabelle,653112268,2023-05-15,Douala,Beedi,46.8,Actif
CUST10206,Baudouin NJIEMOUN,643273328,2023-05-16,Yaounde,Mimboman,67.3,Actif
CUST17253,Didier KONE,641383044,2023-05-17,Douala,Bonabéri,67.6,Actif
CUST11458,Hamidou NKOUAM,622243983,2023-05-17,Douala,Ndogpassi,100.0,Actif
CUST11599,KENFACK Honoré,687277086,2023-05-17,Douala,Akwa,78.1,Actif
CUST11006,Viviane NGAMOURI,663747791,2023-05-18,Bafoussam,Lekie,54.3,Actif
CUST10917,Honoré MVONDO,642194159,2023-05-18,Bafoussam,Famla,6.6,Inactif / Occasionnel
CUST10392,Jean nganso,643704923,2023-05-18,Yaounde,Emana,66.5,Actif
CUST11685,Aurelie FEUDJIO,696525668,2023-05-19,Yaounde,Mokolo,17.7,Actif
CUST17136,astride MONGO,655414869,2023-05-19,Douala,PK8,19.2,Actif
CUST11148,STANISLAS WAMBA,622130508,2023-05-22,Douala,Mboppi,100.0,Actif
CUST11987,ASTRIDE MAHAMADOU,659304469,2023-05-22,Yaounde,Nlongkak,24.5,Actif
CUST11773,MBASSI Denise,655866538,2023-05-22,Douala,Nyalla,32.8,Actif
CUST11371,NKOLO Achille,624754064,2023-05-23,Douala,Bonamoussadi,9.7,Actif
CUST11660,FLORE AMOUGOU,693821894,2023-05-25,Bafoussam,Tamdja,53.2,Actif
CUST10084,Carine NKOUAM,631931511,2023-05-25,Douala,Makepe,40.3,Actif
CUST11113,NGAMOURI Colette,677416376,2023-05-26,Yaounde,Mimboman,43.46415432929565,Actif
CUST11017,Jules MAROUF,610154493,2023-05-28,Bafoussam,Ngouache,55.0,Inactif / Occasionnel
CUST10544,EKOTTO Patricia,621381064,2023-05-28,Bafoussam,Kamkop,24.0,Actif
CUST11698,STANISLAS EPEE,635265073,2023-05-29,Yaounde,Etoudi,43.46415432929565,Actif
CUST11236,TCHOUPO Guy,696750368,2023-05-29,Yaounde,Madagascar,61.3,Actif
CUST17223,Kevin kollo,665833185,2023-05-30,Douala,Bonapriso,32.3,Actif
CUST11631,Nadège NDONGO,694989976,2023-05-31,Douala,Nkolmesseng,79.1,Inactif / Occasionnel
CUST11445,MVONDO Christelle,670867592,2023-06-01,Douala,Deido,29.9,Actif
CUST11478,Gaston EPEE,648604965,2023-06-01,Bafoussam,Ndiengdam,55.1,Inactif / Occasionnel
CUST10506,Régine talla,626726926,2023-06-01,Douala,Akwa,72.5,Actif
CUST11356,Paul SIDIBE,684384510,2023-06-02,Yaounde,Nkomo,11.0,Actif
CUST11868,FATIMA FOFANA,672962895,2023-06-04,Yaounde,Mendong,67.6,Actif
CUST11693,Aline NKODO,684399083,2023-06-04,Douala,Ndogpassi,51.3,Actif
CUST10166,Sylvain tamba,682394227,2023-06-05,Yaounde,Etoudi,24.2,Actif
CUST10794,Colette MENGUE,647080140,2023-06-06,Douala,Bepanda,38.9,Actif
CUST11994,EKOTTO Rodrigue,690859912,2023-06-06,Yaounde,Nkomo,24.2,Actif
CUST10360,KOUAM Carine,642787299,2023-06-06,Douala,Cité des Palmiers,12.2,Actif
CUST11509,Boubacar ENGOLO,634215035,2023-06-07,Yaounde,Efoulan,57.0,Actif
CUST10952,Stéphane talla,689865458,2023-06-07,Yaounde,Biyem-Assi,6.2,Actif
CUST17239,JOËLLE NKOUAM,659333209,2023-06-08,Douala,Yassa,84.8,Actif
CUST10933,DIBOTI Larissa,619553585,2023-06-08,Douala,Makepe,13.6,Actif
CUST10187,MVONDO Serge,698550256,2023-06-09,Douala,Kotto,83.2,Actif
CUST10745,MARIAMA NKUISSI,659737181,2023-06-12,Douala,Bepanda,18.7,Actif
CUST11043,Sandrine DIBOTI,631257157,2023-06-12,Yaounde,Mokolo,61.7,Actif
CUST11018,Sylvain SIDIBE,698269682,2023-06-13,Yaounde,Efoulan,83.1,Actif
CUST10358,Armel feze,656843172,2023-06-13,Bafoussam,Bamougoum,43.3,Actif
CUST11137,MAROUF Romain,652501540,2023-06-13,Yaounde,Melen,43.46415432929565,Actif
CUST10437,Didier BILONG,633763566,2023-06-13,Yaounde,Briqueterie,84.3,Actif
CUST10898,Stanislas mbock,661053474,2023-06-14,Douala,Bepanda,28.5,Actif
CUST11779,NADÈGE MFOU,620356922,2023-06-17,Douala,Bonapriso,65.2,Actif
CUST17100,Rabi ETOUNDI,637542226,2023-06-17,Douala,Yassa,100.0,Actif
CUST11181,Carine IBRAHIM,671894493,2023-06-18,Douala,Logbessou,43.5,Actif
CUST11652,CHRISTIANE NGONO,676319264,2023-06-18,Yaounde,Ngoa-Ekele,35.8,Actif
CUST11146,Achille ngamouri,648571356,2023-06-19,Yaounde,Emana,6.3,Actif
CUST17171,Aline BARRY,697883261,2023-06-20,Yaounde,Mimboman,6.4,Actif
CUST10188,Chancelle ngwa,673791320,2023-06-20,Yaounde,Mendong,38.6,Actif
CUST11580,Norbert ETOUNDI,676757928,2023-06-20,Yaounde,Ngoa-Ekele,51.7,Actif
